"","id","age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","income"
"4804",4804,28,"NULL",203260,"Bachelors",13,"Never-married","NULL","Not-in-family","White","Male",0,0,8,"United-States","<=50K"
"4805",4805,65,"Self-emp-inc",157403,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","<=50K"
"4806",4806,19,"NULL",47713,"Some-college",10,"Never-married","NULL","Own-child","White","Female",0,0,40,"United-States","<=50K"
"4807",4807,44,"Private",180609,"Some-college",10,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,42,"United-States","<=50K"
"4808",4808,30,"Private",55291,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
"4809",4809,65,"Private",469602,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,15,"United-States","<=50K"
"4810",4810,31,"Private",342730,"Assoc-acdm",12,"Separated","Transport-moving","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
"4811",4811,35,"Federal-gov",76845,"9th",5,"Married-civ-spouse","Farming-fishing","Husband","Black","Male",0,0,40,"United-States","<=50K"
"4812",4812,22,"Private",268145,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"4813",4813,63,"NULL",54851,"HS-grad",9,"Married-civ-spouse","NULL","Husband","White","Male",0,0,40,"United-States","<=50K"
"4814",4814,23,"Private",60847,"Assoc-voc",11,"Never-married","Sales","Unmarried","White","Female",0,0,60,"United-States","<=50K"
"4815",4815,28,"NULL",290267,"Bachelors",13,"Never-married","NULL","Not-in-family","White","Male",0,0,18,"United-States","<=50K"
"4816",4816,41,"Private",359696,"Bachelors",13,"Married-civ-spouse","Protective-serv","Husband","White","Male",15024,0,60,"United-States",">50K"
"4817",4817,24,"Private",177526,"Assoc-voc",11,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
"4818",4818,27,"Private",89598,"Some-college",10,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,60,"United-States","<=50K"
"4819",4819,35,"Private",125933,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States",">50K"
"4820",4820,18,"Private",167147,"12th",8,"Never-married","Sales","Own-child","White","Male",0,0,24,"United-States","<=50K"
"4821",4821,22,"Private",34616,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
"4822",4822,25,"Private",419658,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,8,"United-States","<=50K"
"4823",4823,21,"Private",57711,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
"4824",4824,40,"Private",272240,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"4825",4825,19,"Private",560804,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,30,"United-States","<=50K"
"4826",4826,56,"Federal-gov",277420,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"Puerto-Rico",">50K"
"4827",4827,20,"Private",200450,"7th-8th",4,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,52,"United-States","<=50K"
"4828",4828,52,"Private",74024,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States",">50K"
"4829",4829,34,"State-gov",259705,"Some-college",10,"Separated","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","<=50K"
"4830",4830,47,"Federal-gov",20956,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1740,40,"United-States","<=50K"
"4831",4831,38,"Federal-gov",506830,"Some-college",10,"Divorced","Tech-support","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
"4832",4832,40,"Self-emp-not-inc",48859,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,32,"United-States","<=50K"
"4833",4833,41,"Private",406603,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,6,"Iran","<=50K"
"4834",4834,60,"Self-emp-not-inc",236470,"7th-8th",4,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States","<=50K"
"4835",4835,24,"NULL",376474,"HS-grad",9,"Married-civ-spouse","NULL","Husband","White","Male",0,0,40,"United-States","<=50K"
"4836",4836,51,"Self-emp-inc",338260,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,60,"United-States",">50K"
"4837",4837,21,"Private",411068,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,35,"United-States","<=50K"
"4838",4838,44,"State-gov",351228,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K"
"4839",4839,38,"State-gov",104280,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,55,"United-States",">50K"
"4840",4840,30,"Private",39150,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
"4841",4841,40,"Self-emp-not-inc",29762,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States","<=50K"
"4842",4842,20,"Private",369677,"10th",6,"Separated","Sales","Not-in-family","White","Female",0,0,36,"United-States","<=50K"
"4843",4843,46,"Private",155489,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,43,"United-States",">50K"
"4844",4844,19,"Private",117444,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
"4845",4845,46,"Self-emp-inc",200949,"Bachelors",13,"Widowed","Exec-managerial","Not-in-family","White","Female",0,0,50,"NULL","<=50K"
"4846",4846,27,"Private",108431,"Some-college",10,"Never-married","Craft-repair","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
"4847",4847,60,"Self-emp-not-inc",170114,"9th",5,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,1672,84,"United-States","<=50K"
"4848",4848,44,"Private",75227,"Prof-school",15,"Never-married","Prof-specialty","Not-in-family","White","Male",14084,0,40,"United-States",">50K"
"4849",4849,18,"Private",220836,"11th",7,"Never-married","Other-service","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
"4850",4850,65,"NULL",178931,"HS-grad",9,"Married-civ-spouse","NULL","Husband","Amer-Indian-Eskimo","Male",3818,0,40,"United-States","<=50K"
"4851",4851,40,"Private",184655,"Assoc-acdm",12,"Never-married","Other-service","Other-relative","White","Male",0,0,25,"United-States","<=50K"
"4852",4852,60,"Private",367695,"Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K"
"4853",4853,41,"Private",223763,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
"4854",4854,18,"Private",170544,"11th",7,"Never-married","Sales","Own-child","White","Male",0,0,20,"United-States","<=50K"
"4855",4855,48,"Private",141483,"Some-college",10,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
"4856",4856,26,"NULL",39640,"Some-college",10,"Never-married","NULL","Not-in-family","White","Male",0,0,60,"United-States","<=50K"
"4857",4857,31,"Private",507875,"9th",5,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,43,"United-States","<=50K"
"4858",4858,49,"Private",115784,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
"4859",4859,43,"Private",300528,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
"4860",4860,52,"Private",101752,"Assoc-voc",11,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,56,"United-States","<=50K"
"4861",4861,26,"Private",97153,"Assoc-acdm",12,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",5178,0,40,"United-States",">50K"
"4862",4862,28,"Private",183780,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,1740,40,"United-States","<=50K"
"4863",4863,54,"Private",299324,"5th-6th",3,"Married-spouse-absent","Machine-op-inspct","Unmarried","White","Male",0,0,40,"Mexico","<=50K"
"4864",4864,17,"Private",104232,"10th",6,"Never-married","Other-service","Own-child","White","Male",0,0,10,"United-States","<=50K"
"4865",4865,48,"Private",276664,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1902,50,"United-States",">50K"
"4866",4866,18,"Private",232024,"11th",7,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,55,"United-States","<=50K"
"4867",4867,20,"Private",194630,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",3781,0,50,"United-States","<=50K"
"4868",4868,24,"Private",149342,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"4869",4869,18,"Self-emp-not-inc",212207,"HS-grad",9,"Never-married","Farming-fishing","Own-child","White","Male",0,0,11,"United-States","<=50K"
"4870",4870,58,"Private",175127,"12th",8,"Married-civ-spouse","Transport-moving","Other-relative","White","Male",0,0,40,"United-States","<=50K"
"4871",4871,36,"Private",104772,"HS-grad",9,"Divorced","Craft-repair","Unmarried","White","Male",0,0,48,"United-States","<=50K"
"4872",4872,42,"Private",152676,"HS-grad",9,"Divorced","Exec-managerial","Own-child","White","Male",0,0,40,"United-States","<=50K"
"4873",4873,51,"Private",141645,"Some-college",10,"Separated","Exec-managerial","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
"4874",4874,47,"Self-emp-not-inc",166894,"Some-college",10,"Divorced","Prof-specialty","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
"4875",4875,48,"Private",440706,"7th-8th",4,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",">50K"
"4876",4876,26,"Private",174592,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"4877",4877,44,"Private",210013,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",">50K"
"4878",4878,48,"Private",148995,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
"4879",4879,39,"Private",288551,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,52,"United-States",">50K"
"4880",4880,35,"Private",25803,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
"4881",4881,43,"Local-gov",118853,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",4386,0,99,"United-States",">50K"
"4882",4882,81,"Self-emp-not-inc",137018,"HS-grad",9,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
"4883",4883,19,"Private",25429,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,16,"United-States","<=50K"
"4884",4884,36,"Private",51089,"Bachelors",13,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,60,"United-States","<=50K"
"4885",4885,53,"Private",104413,"HS-grad",9,"Widowed","Other-service","Unmarried","Black","Female",0,0,20,"United-States","<=50K"
"4886",4886,40,"Self-emp-not-inc",45093,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,45,"Canada","<=50K"
"4887",4887,25,"Private",251854,"11th",7,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","<=50K"
"4888",4888,48,"Self-emp-inc",287647,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,55,"United-States",">50K"
"4889",4889,43,"Private",498079,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
"4890",4890,42,"Private",240255,"Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Husband","Black","Male",0,0,40,"United-States",">50K"
"4891",4891,20,"Private",100188,"Some-college",10,"Never-married","Tech-support","Own-child","White","Female",0,0,24,"United-States","<=50K"
"4892",4892,30,"Local-gov",145692,"Some-college",10,"Never-married","Protective-serv","Not-in-family","Black","Male",0,1974,40,"United-States","<=50K"
"4893",4893,48,"Self-emp-inc",38240,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States",">50K"
"4894",4894,29,"State-gov",309620,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,20,"Taiwan","<=50K"
"4895",4895,29,"Private",178551,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
"4896",4896,28,"Private",73037,"10th",6,"Never-married","Transport-moving","Unmarried","White","Male",0,0,30,"United-States","<=50K"
"4897",4897,59,"Private",160631,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States",">50K"
"4898",4898,18,"Private",43272,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,20,"United-States","<=50K"
"4899",4899,45,"State-gov",110311,"Masters",14,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
"4900",4900,29,"Private",238680,"Some-college",10,"Never-married","Sales","Not-in-family","Black","Male",0,0,55,"Outlying-US(Guam-USVI-etc)","<=50K"
"4901",4901,39,"Private",318452,"11th",7,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States","<=50K"
"4902",4902,25,"Private",178478,"Bachelors",13,"Never-married","Tech-support","Own-child","White","Female",0,0,40,"United-States","<=50K"
"4903",4903,59,"Local-gov",93211,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,22,"United-States",">50K"
"4904",4904,21,"Private",451996,"HS-grad",9,"Never-married","Sales","Own-child","White","Male",0,0,40,"United-States","<=50K"
"4905",4905,50,"Private",88926,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",5178,0,40,"United-States",">50K"
"4906",4906,36,"Self-emp-not-inc",257250,"7th-8th",4,"Never-married","Farming-fishing","Own-child","White","Male",0,0,75,"United-States","<=50K"
"4907",4907,20,"Private",114874,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,30,"United-States","<=50K"
"4908",4908,29,"Private",159768,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",3325,0,40,"Ecuador","<=50K"
"4909",4909,22,"Private",110684,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,20,"United-States","<=50K"
"4910",4910,23,"Private",32732,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,15,"United-States","<=50K"
"4911",4911,25,"Private",44861,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
"4912",4912,26,"Private",336404,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","<=50K"
"4913",4913,51,"Private",131068,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"4914",4914,37,"Private",176073,"Some-college",10,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
"4915",4915,60,"Private",184242,"HS-grad",9,"Married-spouse-absent","Other-service","Unmarried","White","Female",0,0,20,"United-States","<=50K"
"4916",4916,60,"Private",297261,"Some-college",10,"Widowed","Sales","Not-in-family","White","Female",0,0,15,"United-States","<=50K"
"4917",4917,61,"Private",316359,"Some-college",10,"Divorced","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"4918",4918,49,"Private",280525,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,45,"United-States",">50K"
"4919",4919,46,"Private",563883,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,60,"United-States",">50K"
"4920",4920,27,"Private",110931,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K"
"4921",4921,20,"Private",224059,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
"4922",4922,40,"Local-gov",105862,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",5455,0,40,"United-States","<=50K"
"4923",4923,36,"Private",301227,"5th-6th",3,"Separated","Priv-house-serv","Unmarried","Other","Female",0,0,35,"Mexico","<=50K"
"4924",4924,64,"Local-gov",158412,"HS-grad",9,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"4925",4925,30,"Private",169583,"Bachelors",13,"Married-AF-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States",">50K"
"4926",4926,25,"Private",441210,"HS-grad",9,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"United-States","<=50K"
"4927",4927,28,"Private",22422,"HS-grad",9,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
